id,predicted,img_path,plate,well,plate_well,cell_type,plate_class,is_extra,target_0,target_1,target_2,target_3,target_4,target,pred,pred_,pred_0,pred_1,pred_2,pred_3,pred_4
astro[hippo]_G1-2_Vessel-361_2020-09-15_13h00m00s_Ph_1.png,,../input/train_semi_supervised/astro[hippo]_G1-2_Vessel-361_2020-09-15_13h00m00s_Ph_1.png,astro[hippo],G1,astro[hippo]_G1,astro,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.3282382,0.1097361986775035,0.3282382,0.4582026,0.276652,0.3767327,0.20279124
astro[hippo]_F3-4_Vessel-361_2020-09-16_13h00m00s_Ph_2.png,,../input/train_semi_supervised/astro[hippo]_F3-4_Vessel-361_2020-09-16_13h00m00s_Ph_2.png,astro[hippo],F3,astro[hippo]_F3,astro,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.77089393,0.547959488973693,0.77089393,0.26581937,0.027229514,0.040785722,0.7849457
cort[density]_A10-4_Vessel-376_2020-10-30_13h30m00s_Ph_3.png,,../input/train_semi_supervised/cort[density]_A10-4_Vessel-376_2020-10-30_13h30m00s_Ph_3.png,cort[density],A10,cort[density]_A10,cort,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.4281466,0.4543773345599609,0.4281466,0.2702621,0.41234362,0.7175042,0.0034044983
cort[density]_C11-1_Vessel-376_2020-10-30_13h30m00s_Ph_1.png,,../input/train_semi_supervised/cort[density]_C11-1_Vessel-376_2020-10-30_13h30m00s_Ph_1.png,cort[density],C11,cort[density]_C11,cort,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.53873587,0.844357082739616,0.53873587,0.73191446,0.23762555,0.28965804,0.08694257
shsy5y[diff]_D4-3_Vessel-714_2019-06-15_11h30m00s_Ph_2.png,,../input/train_semi_supervised/shsy5y[diff]_D4-3_Vessel-714_2019-06-15_11h30m00s_Ph_2.png,shsy5y[diff],D4,shsy5y[diff]_D4,shsy5y,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.1174362,0.09808258078424459,0.1174362,0.03847243,0.85801697,0.013509875,0.17542195
astros[cereb]_F12-4_Vessel-361_2020-09-12_09h00m00s_Ph_1.png,,../input/train_semi_supervised/astros[cereb]_F12-4_Vessel-361_2020-09-12_09h00m00s_Ph_1.png,astros[cereb],F12,astros[cereb]_F12,astro,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.24601594,0.4882411370217782,0.24601594,0.750912,0.20323141,0.50035363,0.08812777
astro[hippo]_F3-4_Vessel-361_2020-09-15_13h00m00s_Ph_1.png,,../input/train_semi_supervised/astro[hippo]_F3-4_Vessel-361_2020-09-15_13h00m00s_Ph_1.png,astro[hippo],F3,astro[hippo]_F3,astro,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.8627476,0.15004866469398426,0.8627476,0.09764912,0.013353489,0.080791555,0.79913324
astro[hippo]_F3-2_Vessel-361_2020-09-16_13h00m00s_Ph_4.png,,../input/train_semi_supervised/astro[hippo]_F3-2_Vessel-361_2020-09-16_13h00m00s_Ph_4.png,astro[hippo],F3,astro[hippo]_F3,astro,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.7269435,0.32467592689006,0.7269435,0.45422357,0.2102383,0.038920384,0.30297676
cort[density]_B7-1_Vessel-376_2020-11-03_13h30m00s_Ph_4.png,,../input/train_semi_supervised/cort[density]_B7-1_Vessel-376_2020-11-03_13h30m00s_Ph_4.png,cort[density],B7,cort[density]_B7,cort,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.11377682,0.7373570773877997,0.11377682,0.07152535,0.021118792,0.44999447,0.75495815
cort[oka-low]_H6-3_Vessel-377_2020-11-05_07h30m00s_Ph_2.png,,../input/train_semi_supervised/cort[oka-low]_H6-3_Vessel-377_2020-11-05_07h30m00s_Ph_2.png,cort[oka-low],H6,cort[oka-low]_H6,cort,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.010103407,0.47601812936876653,0.010103407,0.09130924,0.02020375,0.11165838,0.95482975
shsy5y[diff]_E8-3_Vessel-714_2019-06-14_11h30m00s_Ph_1.png,,../input/train_semi_supervised/shsy5y[diff]_E8-3_Vessel-714_2019-06-14_11h30m00s_Ph_1.png,shsy5y[diff],E8,shsy5y[diff]_E8,shsy5y,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.009330031,0.37588828514576933,0.009330031,0.04025005,0.78486806,0.9446988,0.03418522
astro[hippo]_E2-3_Vessel-361_2020-09-14_13h00m00s_Ph_2.png,,../input/train_semi_supervised/astro[hippo]_E2-3_Vessel-361_2020-09-14_13h00m00s_Ph_2.png,astro[hippo],E2,astro[hippo]_E2,astro,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.049552675,0.3944762785700353,0.049552675,0.5196564,0.07138246,0.7705521,0.016038032
cort[density]_B11-1_Vessel-376_2020-10-30_13h30m00s_Ph_3.png,,../input/train_semi_supervised/cort[density]_B11-1_Vessel-376_2020-10-30_13h30m00s_Ph_3.png,cort[density],B11,cort[density]_B11,cort,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.5514214,0.45944676840598664,0.5514214,0.11017845,0.7153558,0.18473336,0.029178862
astro[hippo]_H3-3_Vessel-361_2020-09-16_13h00m00s_Ph_4.png,,../input/train_semi_supervised/astro[hippo]_H3-3_Vessel-361_2020-09-16_13h00m00s_Ph_4.png,astro[hippo],H3,astro[hippo]_H3,astro,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.17642605,0.7850165438370569,0.17642605,0.41662517,0.19824468,0.25797656,0.08137573
astros[cereb]_G12-2_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_G12-2_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,astros[cereb],G12,astros[cereb]_G12,astro,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.262036,0.8920846889402344,0.262036,0.496526,0.6322646,0.3179371,0.20811188
astro[hippo]_H3-2_Vessel-361_2020-09-15_13h00m00s_Ph_2.png,,../input/train_semi_supervised/astro[hippo]_H3-2_Vessel-361_2020-09-15_13h00m00s_Ph_2.png,astro[hippo],H3,astro[hippo]_H3,astro,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.23049484,0.9553346865039283,0.23049484,0.44940546,0.19390649,0.14141779,0.5912008
astro[hippo]_G2-3_Vessel-361_2020-09-14_13h00m00s_Ph_2.png,,../input/train_semi_supervised/astro[hippo]_G2-3_Vessel-361_2020-09-14_13h00m00s_Ph_2.png,astro[hippo],G2,astro[hippo]_G2,astro,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.39735532,0.7869033862552951,0.39735532,0.41809702,0.2748771,0.5027869,0.3091455
astros[cereb]_G10-2_Vessel-361_2020-09-12_09h00m00s_Ph_2.png,,../input/train_semi_supervised/astros[cereb]_G10-2_Vessel-361_2020-09-12_09h00m00s_Ph_2.png,astros[cereb],G10,astros[cereb]_G10,astro,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.26767883,0.31540689574801273,0.26767883,0.8262477,0.12150275,0.42419377,0.07230418
astro[hippo]_G2-1_Vessel-361_2020-09-14_13h00m00s_Ph_3.png,,../input/train_semi_supervised/astro[hippo]_G2-1_Vessel-361_2020-09-14_13h00m00s_Ph_3.png,astro[hippo],G2,astro[hippo]_G2,astro,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.2287501,0.6881347060865421,0.2287501,0.52794796,0.7979164,0.27163786,0.3763723
astro[hippo]_H6-1_Vessel-361_2020-09-16_13h00m00s_Ph_4.png,,../input/train_semi_supervised/astro[hippo]_H6-1_Vessel-361_2020-09-16_13h00m00s_Ph_4.png,astro[hippo],H6,astro[hippo]_H6,astro,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.26862246,0.4376031240553919,0.26862246,0.7605361,0.1086118,0.15516879,0.47630915
cort[density]_B7-2_Vessel-376_2020-11-03_13h30m00s_Ph_2.png,,../input/train_semi_supervised/cort[density]_B7-2_Vessel-376_2020-11-03_13h30m00s_Ph_2.png,cort[density],B7,cort[density]_B7,cort,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.01571134,0.2546706220460512,0.01571134,0.17590106,0.4025351,0.17273596,0.7780871
shsy5y[diff]_D1-3_Vessel-714_2019-06-14_11h30m00s_Ph_2.png,,../input/train_semi_supervised/shsy5y[diff]_D1-3_Vessel-714_2019-06-14_11h30m00s_Ph_2.png,shsy5y[diff],D1,shsy5y[diff]_D1,shsy5y,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.8879064,0.8408715794259226,0.8879064,0.0792438,0.68461853,0.06563969,0.34308472
shsy5y[diff]_D9-2_Vessel-714_2019-06-15_11h30m00s_Ph_4.png,,../input/train_semi_supervised/shsy5y[diff]_D9-2_Vessel-714_2019-06-15_11h30m00s_Ph_4.png,shsy5y[diff],D9,shsy5y[diff]_D9,shsy5y,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.01798961,0.038426348962324997,0.01798961,0.9455687,0.05721788,0.0446457,0.76236594
cort[density]_C11-3_Vessel-376_2020-11-03_13h30m00s_Ph_4.png,,../input/train_semi_supervised/cort[density]_C11-3_Vessel-376_2020-11-03_13h30m00s_Ph_4.png,cort[density],C11,cort[density]_C11,cort,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.7997985,0.9017619921354235,0.7997985,0.10520941,0.04911776,0.6906378,0.026795186
shsy5y[diff]_E5-1_Vessel-714_2019-06-14_11h30m00s_Ph_3.png,,../input/train_semi_supervised/shsy5y[diff]_E5-1_Vessel-714_2019-06-14_11h30m00s_Ph_3.png,shsy5y[diff],E5,shsy5y[diff]_E5,shsy5y,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.05257326,0.46147746462473416,0.05257326,0.063729845,0.94660234,0.011161693,0.2552585
shsy5y[diff]_D5-2_Vessel-714_2019-06-16_11h30m00s_Ph_1.png,,../input/train_semi_supervised/shsy5y[diff]_D5-2_Vessel-714_2019-06-16_11h30m00s_Ph_1.png,shsy5y[diff],D5,shsy5y[diff]_D5,shsy5y,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.4881083,0.6372014768082804,0.4881083,0.25481313,0.5200277,0.4261426,0.40061143
astros[cereb]_E9-2_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_E9-2_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,astros[cereb],E9,astros[cereb]_E9,astro,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.8317147,0.6593539222057827,0.8317147,0.28429055,0.08355312,0.018294081,0.5403834
shsy5y[diff]_E1-1_Vessel-714_2019-06-15_11h30m00s_Ph_3.png,,../input/train_semi_supervised/shsy5y[diff]_E1-1_Vessel-714_2019-06-15_11h30m00s_Ph_3.png,shsy5y[diff],E1,shsy5y[diff]_E1,shsy5y,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.108396,0.8951177407065364,0.108396,0.038287487,0.03915942,0.001796833,0.995539
cort[6-OHDA]_G2-3_Vessel-377_2020-11-05_07h30m00s_Ph_4.png,,../input/train_semi_supervised/cort[6-OHDA]_G2-3_Vessel-377_2020-11-05_07h30m00s_Ph_4.png,cort[6-OHDA],G2,cort[6-OHDA]_G2,cort,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.014095195,0.6366696821672073,0.014095195,0.018698191,0.06037117,0.14203732,0.9493809
astro[hippo]_F3-1_Vessel-361_2020-09-16_13h00m00s_Ph_1.png,,../input/train_semi_supervised/astro[hippo]_F3-1_Vessel-361_2020-09-16_13h00m00s_Ph_1.png,astro[hippo],F3,astro[hippo]_F3,astro,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.053273603,0.6139335847600618,0.053273603,0.51363695,0.019715976,0.9165892,0.019925557
cort[oka-high]_B5-4_Vessel-377_2020-11-05_01h30m00s_Ph_3.png,,../input/train_semi_supervised/cort[oka-high]_B5-4_Vessel-377_2020-11-05_01h30m00s_Ph_3.png,cort[oka-high],B5,cort[oka-high]_B5,cort,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.8985777,0.06665204056068996,0.8985777,0.80989337,0.011364376,0.0030136239,0.0035474403
astro[hippo]_H6-1_Vessel-361_2020-09-16_13h00m00s_Ph_3.png,,../input/train_semi_supervised/astro[hippo]_H6-1_Vessel-361_2020-09-16_13h00m00s_Ph_3.png,astro[hippo],H6,astro[hippo]_H6,astro,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.14451449,0.5184080219452041,0.14451449,0.6847061,0.35234612,0.3210858,0.16546838
astros[cereb]_H12-3_Vessel-361_2020-09-14_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_H12-3_Vessel-361_2020-09-14_09h00m00s_Ph_4.png,astros[cereb],H12,astros[cereb]_H12,astro,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.09320041,0.15016900081704165,0.09320041,0.22661477,0.70409775,0.5636137,0.3058225
shsy5y[diff]_D12-3_Vessel-714_2019-06-14_11h30m00s_Ph_3.png,,../input/train_semi_supervised/shsy5y[diff]_D12-3_Vessel-714_2019-06-14_11h30m00s_Ph_3.png,shsy5y[diff],D12,shsy5y[diff]_D12,shsy5y,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.48179355,0.7374337687214856,0.48179355,0.8694605,0.0043011135,0.7125565,0.4100157
cort[debris]_D9-1_Vessel-384_2020-11-01_11h59m00s_Ph_1.png,,../input/train_semi_supervised/cort[debris]_D9-1_Vessel-384_2020-11-01_11h59m00s_Ph_1.png,cort[debris],D9,cort[debris]_D9,cort,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.022984019,0.5122219208126745,0.022984019,0.6118646,0.010889573,0.9177169,0.026981264
cort[oka-high]_B6-2_Vessel-377_2020-11-04_13h30m00s_Ph_3.png,,../input/train_semi_supervised/cort[oka-high]_B6-2_Vessel-377_2020-11-04_13h30m00s_Ph_3.png,cort[oka-high],B6,cort[oka-high]_B6,cort,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.5487341,0.6802277792083533,0.5487341,0.80932754,0.0114343725,0.034237936,0.20458268
cort[6-OHDA]_B1-2_Vessel-377_2020-11-04_19h30m00s_Ph_2.png,,../input/train_semi_supervised/cort[6-OHDA]_B1-2_Vessel-377_2020-11-04_19h30m00s_Ph_2.png,cort[6-OHDA],B1,cort[6-OHDA]_B1,cort,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.020020934,0.041672900602384266,0.020020934,0.13529578,0.98990786,0.0146397455,0.33439308
astro[hippo]_H3-2_Vessel-361_2020-09-16_13h00m00s_Ph_3.png,,../input/train_semi_supervised/astro[hippo]_H3-2_Vessel-361_2020-09-16_13h00m00s_Ph_3.png,astro[hippo],H3,astro[hippo]_H3,astro,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.06688578,0.08479201604580322,0.06688578,0.50104356,0.48668575,0.27780148,0.41769165
shsy5y[diff]_D1-1_Vessel-714_2019-06-15_11h30m00s_Ph_1.png,,../input/train_semi_supervised/shsy5y[diff]_D1-1_Vessel-714_2019-06-15_11h30m00s_Ph_1.png,shsy5y[diff],D1,shsy5y[diff]_D1,shsy5y,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.3742997,0.7163233880626823,0.3742997,0.10564373,0.02385046,0.16593657,0.56184447
cort[oka-low]_H6-1_Vessel-377_2020-11-05_19h30m00s_Ph_3.png,,../input/train_semi_supervised/cort[oka-low]_H6-1_Vessel-377_2020-11-05_19h30m00s_Ph_3.png,cort[oka-low],H6,cort[oka-low]_H6,cort,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.08649929,0.07208433599867337,0.08649929,0.025203355,0.79149204,0.02164654,0.5090001
astro[hippo]_H6-2_Vessel-361_2020-09-16_13h00m00s_Ph_3.png,,../input/train_semi_supervised/astro[hippo]_H6-2_Vessel-361_2020-09-16_13h00m00s_Ph_3.png,astro[hippo],H6,astro[hippo]_H6,astro,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.36668184,0.0712567277652586,0.36668184,0.6943099,0.57855237,0.41321018,0.017369926
cort[density]_C11-1_Vessel-376_2020-10-26_13h30m00s_Ph_3.png,,../input/train_semi_supervised/cort[density]_C11-1_Vessel-376_2020-10-26_13h30m00s_Ph_3.png,cort[density],C11,cort[density]_C11,cort,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.9498681,0.01210847523488745,0.9498681,0.56356937,0.012761818,0.15905406,0.08322775
cort[density]_A10-4_Vessel-376_2020-10-30_13h30m00s_Ph_1.png,,../input/train_semi_supervised/cort[density]_A10-4_Vessel-376_2020-10-30_13h30m00s_Ph_1.png,cort[density],A10,cort[density]_A10,cort,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.43637866,0.9565013982994801,0.43637866,0.08038455,0.4200015,0.744945,0.011828092
astro[hippo]_F5-4_Vessel-361_2020-09-16_13h00m00s_Ph_1.png,,../input/train_semi_supervised/astro[hippo]_F5-4_Vessel-361_2020-09-16_13h00m00s_Ph_1.png,astro[hippo],F5,astro[hippo]_F5,astro,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.7786244,0.737508359459007,0.7786244,0.20425723,0.07851153,0.04762133,0.82828724
shsy5y[diff]_D10-2_Vessel-714_2019-06-15_11h30m00s_Ph_1.png,,../input/train_semi_supervised/shsy5y[diff]_D10-2_Vessel-714_2019-06-15_11h30m00s_Ph_1.png,shsy5y[diff],D10,shsy5y[diff]_D10,shsy5y,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.020964066,0.35325140850206416,0.020964066,0.84318984,0.03275907,0.3925965,0.60798365
astros[cereb]_H12-2_Vessel-361_2020-09-12_09h00m00s_Ph_2.png,,../input/train_semi_supervised/astros[cereb]_H12-2_Vessel-361_2020-09-12_09h00m00s_Ph_2.png,astros[cereb],H12,astros[cereb]_H12,astro,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.7139865,0.2965355812876552,0.7139865,0.29843456,0.27281055,0.06364508,0.6181699
shsy5y[diff]_D7-2_Vessel-714_2019-06-16_11h30m00s_Ph_3.png,,../input/train_semi_supervised/shsy5y[diff]_D7-2_Vessel-714_2019-06-16_11h30m00s_Ph_3.png,shsy5y[diff],D7,shsy5y[diff]_D7,shsy5y,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.31289124,0.34970322974584955,0.31289124,0.05787781,0.78860044,0.86334866,0.20266779
astros[cereb]_E9-2_Vessel-361_2020-09-12_09h00m00s_Ph_1.png,,../input/train_semi_supervised/astros[cereb]_E9-2_Vessel-361_2020-09-12_09h00m00s_Ph_1.png,astros[cereb],E9,astros[cereb]_E9,astro,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.5354473,0.7746535311811819,0.5354473,0.23573881,0.27507892,0.018087458,0.57434636
astro[hippo]_H3-3_Vessel-361_2020-09-14_13h00m00s_Ph_2.png,,../input/train_semi_supervised/astro[hippo]_H3-3_Vessel-361_2020-09-14_13h00m00s_Ph_2.png,astro[hippo],H3,astro[hippo]_H3,astro,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.37954575,0.6613706110704144,0.37954575,0.36006504,0.6727735,0.21021989,0.54894817
cort[density]_A9-2_Vessel-376_2020-11-07_13h30m00s_Ph_1.png,,../input/train_semi_supervised/cort[density]_A9-2_Vessel-376_2020-11-07_13h30m00s_Ph_1.png,cort[density],A9,cort[density]_A9,cort,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.5417931,0.18519556786746794,0.5417931,0.7158588,0.075632386,0.31743276,0.16212037
astro[hippo]_G1-2_Vessel-361_2020-09-15_13h00m00s_Ph_2.png,,../input/train_semi_supervised/astro[hippo]_G1-2_Vessel-361_2020-09-15_13h00m00s_Ph_2.png,astro[hippo],G1,astro[hippo]_G1,astro,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.34319064,0.17410933533408435,0.34319064,0.6778359,0.21808146,0.12210317,0.39082348
astros[cereb]_H9-1_Vessel-361_2020-09-14_09h00m00s_Ph_1.png,,../input/train_semi_supervised/astros[cereb]_H9-1_Vessel-361_2020-09-14_09h00m00s_Ph_1.png,astros[cereb],H9,astros[cereb]_H9,astro,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.21199787,0.09839564971339732,0.21199787,0.48331207,0.4031964,0.44135353,0.14404853
shsy5y[diff]_D11-2_Vessel-714_2019-06-15_11h30m00s_Ph_4.png,,../input/train_semi_supervised/shsy5y[diff]_D11-2_Vessel-714_2019-06-15_11h30m00s_Ph_4.png,shsy5y[diff],D11,shsy5y[diff]_D11,shsy5y,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.07456,0.6603027197013381,0.07456,0.702232,0.034246538,0.36905038,0.4419033
astros[cereb]_F11-2_Vessel-361_2020-09-13_09h00m00s_Ph_3.png,,../input/train_semi_supervised/astros[cereb]_F11-2_Vessel-361_2020-09-13_09h00m00s_Ph_3.png,astros[cereb],F11,astros[cereb]_F11,astro,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.026248226,0.7643726622217359,0.026248226,0.08159499,0.9401904,0.34941962,0.012130645
shsy5y[diff]_E5-3_Vessel-714_2019-06-14_11h30m00s_Ph_2.png,,../input/train_semi_supervised/shsy5y[diff]_E5-3_Vessel-714_2019-06-14_11h30m00s_Ph_2.png,shsy5y[diff],E5,shsy5y[diff]_E5,shsy5y,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0063463473,0.265046428325004,0.0063463473,0.01833189,0.8916692,0.036723666,0.23154849
astro[hippo]_G3-3_Vessel-361_2020-09-16_13h00m00s_Ph_2.png,,../input/train_semi_supervised/astro[hippo]_G3-3_Vessel-361_2020-09-16_13h00m00s_Ph_2.png,astro[hippo],G3,astro[hippo]_G3,astro,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.059011616,0.020944961030912812,0.059011616,0.23987612,0.26693046,0.87712353,0.06723105
astros[cereb]_H9-2_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_H9-2_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,astros[cereb],H9,astros[cereb]_H9,astro,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.67743003,0.08217166747642735,0.67743003,0.4732676,0.013126699,0.5317091,0.3830843
astro[hippo]_D3-4_Vessel-361_2020-09-14_13h00m00s_Ph_4.png,,../input/train_semi_supervised/astro[hippo]_D3-4_Vessel-361_2020-09-14_13h00m00s_Ph_4.png,astro[hippo],D3,astro[hippo]_D3,astro,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.39645723,0.9678600348450305,0.39645723,0.4033325,0.5683762,0.26026988,0.38023704
astro[hippo]_H3-2_Vessel-361_2020-09-15_13h00m00s_Ph_3.png,,../input/train_semi_supervised/astro[hippo]_H3-2_Vessel-361_2020-09-15_13h00m00s_Ph_3.png,astro[hippo],H3,astro[hippo]_H3,astro,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.13548175,0.29544477747742026,0.13548175,0.57799375,0.44457605,0.34199205,0.49099028
astro[hippo]_E3-4_Vessel-361_2020-09-16_13h00m00s_Ph_3.png,,../input/train_semi_supervised/astro[hippo]_E3-4_Vessel-361_2020-09-16_13h00m00s_Ph_3.png,astro[hippo],E3,astro[hippo]_E3,astro,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.5705556,0.7692231478381336,0.5705556,0.36601433,0.32525256,0.09671229,0.34143505
astros[cereb]_G12-2_Vessel-361_2020-09-12_09h00m00s_Ph_2.png,,../input/train_semi_supervised/astros[cereb]_G12-2_Vessel-361_2020-09-12_09h00m00s_Ph_2.png,astros[cereb],G12,astros[cereb]_G12,astro,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.44636363,0.6246635688542638,0.44636363,0.24411263,0.6001021,0.25566354,0.3257539
cort[density]_A9-4_Vessel-376_2020-11-07_13h30m00s_Ph_3.png,,../input/train_semi_supervised/cort[density]_A9-4_Vessel-376_2020-11-07_13h30m00s_Ph_3.png,cort[density],A9,cort[density]_A9,cort,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.662988,0.3819396396528959,0.662988,0.5891745,0.053974755,0.6035268,0.01689888
cort[pre-treat]_B8-1_Vessel-377_2020-10-27_13h30m00s_Ph_3.png,,../input/train_semi_supervised/cort[pre-treat]_B8-1_Vessel-377_2020-10-27_13h30m00s_Ph_3.png,cort[pre-treat],B8,cort[pre-treat]_B8,cort,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.08368082,0.2056872621955551,0.08368082,0.07952637,0.81203616,0.13664894,0.63673526
astros[cereb]_E8-1_Vessel-361_2020-09-13_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_E8-1_Vessel-361_2020-09-13_09h00m00s_Ph_4.png,astros[cereb],E8,astros[cereb]_E8,astro,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.30016354,0.12138641815940643,0.30016354,0.09527847,0.52294624,0.09326384,0.39936402
astros[cereb]_E8-4_Vessel-361_2020-09-13_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_E8-4_Vessel-361_2020-09-13_09h00m00s_Ph_4.png,astros[cereb],E8,astros[cereb]_E8,astro,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.6246299,0.6150129680388666,0.6246299,0.13358098,0.22156133,0.073115565,0.5693719
cort[pre-treat]_A4-2_Vessel-377_2020-10-29_13h30m00s_Ph_3.png,,../input/train_semi_supervised/cort[pre-treat]_A4-2_Vessel-377_2020-10-29_13h30m00s_Ph_3.png,cort[pre-treat],A4,cort[pre-treat]_A4,cort,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.13601907,0.774633780637788,0.13601907,0.27023917,0.025063116,0.7125912,0.013218093
cort[pre-treat]_B8-2_Vessel-377_2020-11-03_13h30m00s_Ph_3.png,,../input/train_semi_supervised/cort[pre-treat]_B8-2_Vessel-377_2020-11-03_13h30m00s_Ph_3.png,cort[pre-treat],B8,cort[pre-treat]_B8,cort,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.029202115,0.6439042535411307,0.029202115,0.529397,0.8031846,0.250189,0.44285354
shsy5y[diff]_D12-3_Vessel-714_2019-06-16_11h30m00s_Ph_3.png,,../input/train_semi_supervised/shsy5y[diff]_D12-3_Vessel-714_2019-06-16_11h30m00s_Ph_3.png,shsy5y[diff],D12,shsy5y[diff]_D12,shsy5y,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.091032825,0.5303021332491583,0.091032825,0.8573315,0.006238657,0.56401813,0.367152
shsy5y[diff]_E8-2_Vessel-714_2019-06-16_11h30m00s_Ph_1.png,,../input/train_semi_supervised/shsy5y[diff]_E8-2_Vessel-714_2019-06-16_11h30m00s_Ph_1.png,shsy5y[diff],E8,shsy5y[diff]_E8,shsy5y,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.003967258,0.041951223431636264,0.003967258,0.1697886,0.11534611,0.9888411,0.16636106
astros[cereb]_F8-4_Vessel-361_2020-09-13_09h00m00s_Ph_2.png,,../input/train_semi_supervised/astros[cereb]_F8-4_Vessel-361_2020-09-13_09h00m00s_Ph_2.png,astros[cereb],F8,astros[cereb]_F8,astro,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.87651116,0.9684887775943838,0.87651116,0.15062477,0.11724089,0.24103542,0.62819475
astros[cereb]_E9-3_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,,../input/train_semi_supervised/astros[cereb]_E9-3_Vessel-361_2020-09-12_09h00m00s_Ph_4.png,astros[cereb],E9,astros[cereb]_E9,astro,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.63836956,0.7987141916545746,0.63836956,0.538655,0.18078293,0.011836651,0.5510225
